,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,formula,target
404,404,404,404,404,404,404,404,404,404,404,404,Na2BeGe2O6,25
405,405,405,405,405,405,405,405,405,405,405,405,ErFeC2,55
406,406,406,406,406,406,406,406,406,406,406,406,NiSeO3,35
407,407,407,407,407,407,407,407,407,407,407,407,ZrTiF6,35
408,408,408,408,408,408,408,408,408,408,408,408,Na2DyPCO7,25
409,409,409,409,409,409,409,409,409,409,409,409,SrP2Ir2,40
410,410,410,410,410,410,410,410,410,410,410,410,Ba2LiCl,65
411,411,411,411,411,411,411,411,411,411,411,411,SiF4,15
412,412,412,412,412,412,412,412,412,412,412,412,KU3,50
413,413,413,413,413,413,413,413,413,413,413,413,Ta3AlCo8,20
414,414,414,414,414,414,414,414,414,414,414,414,CaInAu2,75
415,415,415,415,415,415,415,415,415,415,415,415,MnSeO4,30
416,416,416,416,416,416,416,416,416,416,416,416,Zr2Ga,50
417,417,417,417,417,417,417,417,417,417,417,417,TbK2AgCl6,25
418,418,418,418,418,418,418,418,418,418,418,418,BaMg6Cr,65
419,419,419,419,419,419,419,419,419,419,419,419,Al6CoCu3,20
420,420,420,420,420,420,420,420,420,420,420,420,CrI3,30
421,421,421,421,421,421,421,421,421,421,421,421,CaNiH3,65
422,422,422,422,422,422,422,422,422,422,422,422,KBe2Mo,75
423,423,423,423,423,423,423,423,423,423,423,423,Pr2Co12P7,35
424,424,424,424,424,424,424,424,424,424,424,424,BeIr2Se,35
425,425,425,425,425,425,425,425,425,425,425,425,PrBRh3,80
426,426,426,426,426,426,426,426,426,426,426,426,Yb2MgSi2,95
427,427,427,427,427,427,427,427,427,427,427,427,AcTlRh2,35
428,428,428,428,428,428,428,428,428,428,428,428,BeCl,55
429,429,429,429,429,429,429,429,429,429,429,429,SrMo,50
430,430,430,430,430,430,430,430,430,430,430,430,UCo,35
431,431,431,431,431,431,431,431,431,431,431,431,Ca2FeCuSeO3,40
432,432,432,432,432,432,432,432,432,432,432,432,BiSbTe2,45
433,433,433,433,433,433,433,433,433,433,433,433,PrGa2Co3,80
434,434,434,434,434,434,434,434,434,434,434,434,Cu3Sn,85
435,435,435,435,435,435,435,435,435,435,435,435,Li2PmGa,40
436,436,436,436,436,436,436,436,436,436,436,436,ZnCdAu2,75
437,437,437,437,437,437,437,437,437,437,437,437,AcOF,20
438,438,438,438,438,438,438,438,438,438,438,438,Ba4TeRu,75
439,439,439,439,439,439,439,439,439,439,439,439,MnO3,30
440,440,440,440,440,440,440,440,440,440,440,440,LaZnAu2,80
441,441,441,441,441,441,441,441,441,441,441,441,BaCu4As2,35
442,442,442,442,442,442,442,442,442,442,442,442,K3GaO3,25
443,443,443,443,443,443,443,443,443,443,443,443,Rb2GeF6,20
444,444,444,444,444,444,444,444,444,444,444,444,YTi,40
445,445,445,445,445,445,445,445,445,445,445,445,Li3DySb2,40
446,446,446,446,446,446,446,446,446,446,446,446,YSn7,40
447,447,447,447,447,447,447,447,447,447,447,447,ZrBr3,45
448,448,448,448,448,448,448,448,448,448,448,448,MgGa2,115
449,449,449,449,449,449,449,449,449,449,449,449,ThHgPd,40
450,450,450,450,450,450,450,450,450,450,450,450,Nd3AlN,70
451,451,451,451,451,451,451,451,451,451,451,451,TaAgF3,55
452,452,452,452,452,452,452,452,452,452,452,452,NdHo,30
453,453,453,453,453,453,453,453,453,453,453,453,K3GeSe3,25
454,454,454,454,454,454,454,454,454,454,454,454,LiMgCoF6,20
455,455,455,455,455,455,455,455,455,455,455,455,Tb3TaO7,30
456,456,456,456,456,456,456,456,456,456,456,456,AsNF6,20
457,457,457,457,457,457,457,457,457,457,457,457,Al2Ni3,50
458,458,458,458,458,458,458,458,458,458,458,458,BaNa2Mg,90
459,459,459,459,459,459,459,459,459,459,459,459,GeH3Cl,20
460,460,460,460,460,460,460,460,460,460,460,460,AsO3,35
461,461,461,461,461,461,461,461,461,461,461,461,YBe2Cu,65
462,462,462,462,462,462,462,462,462,462,462,462,NaSiS3,90
463,463,463,463,463,463,463,463,463,463,463,463,Ba4MnW,50
464,464,464,464,464,464,464,464,464,464,464,464,ErSb2,85
465,465,465,465,465,465,465,465,465,465,465,465,Li2MnVP2H2O10,30
466,466,466,466,466,466,466,466,466,466,466,466,Pr2SnPb,45
467,467,467,467,467,467,467,467,467,467,467,467,NeKr,25
468,468,468,468,468,468,468,468,468,468,468,468,LuPaRe2,40
469,469,469,469,469,469,469,469,469,469,469,469,KNa2TiF6,60
470,470,470,470,470,470,470,470,470,470,470,470,NdRe2,65
471,471,471,471,471,471,471,471,471,471,471,471,YbCeMg2,30
472,472,472,472,472,472,472,472,472,472,472,472,HoBiO3,25
473,473,473,473,473,473,473,473,473,473,473,473,BaCd2Te,55
474,474,474,474,474,474,474,474,474,474,474,474,AlBiS4,40
475,475,475,475,475,475,475,475,475,475,475,475,Er2Te5O13,25
476,476,476,476,476,476,476,476,476,476,476,476,BeFeTc,55
477,477,477,477,477,477,477,477,477,477,477,477,DyCuGe,70
478,478,478,478,478,478,478,478,478,478,478,478,BaH2O4,20
479,479,479,479,479,479,479,479,479,479,479,479,NdTa,20
480,480,480,480,480,480,480,480,480,480,480,480,Ba3SiO,45
481,481,481,481,481,481,481,481,481,481,481,481,SbSe2,35
482,482,482,482,482,482,482,482,482,482,482,482,Cr2GaN,55
483,483,483,483,483,483,483,483,483,483,483,483,K2InAgCl6,35
484,484,484,484,484,484,484,484,484,484,484,484,NdPd2,50
485,485,485,485,485,485,485,485,485,485,485,485,BaZnGe,50
486,486,486,486,486,486,486,486,486,486,486,486,PHSF2,25
487,487,487,487,487,487,487,487,487,487,487,487,LaCl2,65
488,488,488,488,488,488,488,488,488,488,488,488,Ca7PbN6,30
489,489,489,489,489,489,489,489,489,489,489,489,ZrVAs,45
490,490,490,490,490,490,490,490,490,490,490,490,SrGa,35
491,491,491,491,491,491,491,491,491,491,491,491,TiBe2Rh,70
492,492,492,492,492,492,492,492,492,492,492,492,FeCoB2,25
493,493,493,493,493,493,493,493,493,493,493,493,Tl5Se2I,55
494,494,494,494,494,494,494,494,494,494,494,494,Te6RhI3,40
495,495,495,495,495,495,495,495,495,495,495,495,Ag3Pb,85
496,496,496,496,496,496,496,496,496,496,496,496,LuSnIr,65
497,497,497,497,497,497,497,497,497,497,497,497,NaCaP3O9,25
498,498,498,498,498,498,498,498,498,498,498,498,Si3Ag3Sn2P6,45
499,499,499,499,499,499,499,499,499,499,499,499,BiPO,45
500,500,500,500,500,500,500,500,500,500,500,500,Sr4ZrTi3O12,35
501,501,501,501,501,501,501,501,501,501,501,501,CaBN2,50
502,502,502,502,502,502,502,502,502,502,502,502,LiErP4O12,20
503,503,503,503,503,503,503,503,503,503,503,503,LaNd3,65
504,504,504,504,504,504,504,504,504,504,504,504,MnAgO2,35
505,505,505,505,505,505,505,505,505,505,505,505,Li3AlB2O6,20
506,506,506,506,506,506,506,506,506,506,506,506,YZn2Si2,45
507,507,507,507,507,507,507,507,507,507,507,507,Ba4ScZn,55
508,508,508,508,508,508,508,508,508,508,508,508,Ta2NbIr,75
509,509,509,509,509,509,509,509,509,509,509,509,TeW2SeS2,30
510,510,510,510,510,510,510,510,510,510,510,510,Be2FeSe,80
511,511,511,511,511,511,511,511,511,511,511,511,Lu3Mg2TiS8,35
512,512,512,512,512,512,512,512,512,512,512,512,Sb2HF13,25
513,513,513,513,513,513,513,513,513,513,513,513,PrMn2SiGe,40
514,514,514,514,514,514,514,514,514,514,514,514,NdFeNi4,35
515,515,515,515,515,515,515,515,515,515,515,515,K2InGaF6,25
516,516,516,516,516,516,516,516,516,516,516,516,K2TaAgBr6,40
517,517,517,517,517,517,517,517,517,517,517,517,K2TeOF4,20
518,518,518,518,518,518,518,518,518,518,518,518,Ce2Sn5,50
519,519,519,519,519,519,519,519,519,519,519,519,SrLiMg6,75
520,520,520,520,520,520,520,520,520,520,520,520,EuCo2SiGe,30
521,521,521,521,521,521,521,521,521,521,521,521,DyVO4,20
522,522,522,522,522,522,522,522,522,522,522,522,ZrGeN2,30
523,523,523,523,523,523,523,523,523,523,523,523,DyNi4Au,70
524,524,524,524,524,524,524,524,524,524,524,524,RbNdTe4,45
525,525,525,525,525,525,525,525,525,525,525,525,NbI3O,30
526,526,526,526,526,526,526,526,526,526,526,526,Ti2AlV,40
527,527,527,527,527,527,527,527,527,527,527,527,RbPO3,25
528,528,528,528,528,528,528,528,528,528,528,528,Hg2BCl,65
529,529,529,529,529,529,529,529,529,529,529,529,PmPr,45
530,530,530,530,530,530,530,530,530,530,530,530,Be2Br,60
531,531,531,531,531,531,531,531,531,531,531,531,UGe3,55
532,532,532,532,532,532,532,532,532,532,532,532,Yb3U,35
533,533,533,533,533,533,533,533,533,533,533,533,K2PtCl4,25
534,534,534,534,534,534,534,534,534,534,534,534,KNdTe4,45
535,535,535,535,535,535,535,535,535,535,535,535,Li2TiTeO6,25
536,536,536,536,536,536,536,536,536,536,536,536,YPb3,95
537,537,537,537,537,537,537,537,537,537,537,537,Li2FeS2,50
538,538,538,538,538,538,538,538,538,538,538,538,Ni4Mo,35
539,539,539,539,539,539,539,539,539,539,539,539,LiVCrP4O14,30
540,540,540,540,540,540,540,540,540,540,540,540,Ho2MgNi2,45
541,541,541,541,541,541,541,541,541,541,541,541,Ti4CrBi2,35
542,542,542,542,542,542,542,542,542,542,542,542,BaMgH2,40
543,543,543,543,543,543,543,543,543,543,543,543,ScCl3,35
544,544,544,544,544,544,544,544,544,544,544,544,Mg6NbSb,80
545,545,545,545,545,545,545,545,545,545,545,545,K3Sr,70
546,546,546,546,546,546,546,546,546,546,546,546,CdP4,35
547,547,547,547,547,547,547,547,547,547,547,547,BeTe,55
548,548,548,548,548,548,548,548,548,548,548,548,AlCuTe2,60
549,549,549,549,549,549,549,549,549,549,549,549,HoSnRh,90
550,550,550,550,550,550,550,550,550,550,550,550,YCu3Sn4O12,20
551,551,551,551,551,551,551,551,551,551,551,551,KBa,45
552,552,552,552,552,552,552,552,552,552,552,552,MnB,70
553,553,553,553,553,553,553,553,553,553,553,553,Cu3Mo,60
554,554,554,554,554,554,554,554,554,554,554,554,LiPaO3,25
555,555,555,555,555,555,555,555,555,555,555,555,KLi2FeO3,35
556,556,556,556,556,556,556,556,556,556,556,556,Na3SrB5O10,25
557,557,557,557,557,557,557,557,557,557,557,557,CaPrAg2,50
558,558,558,558,558,558,558,558,558,558,558,558,La2GaAu,60
559,559,559,559,559,559,559,559,559,559,559,559,ZrPd,65
560,560,560,560,560,560,560,560,560,560,560,560,AlBi,45
561,561,561,561,561,561,561,561,561,561,561,561,Li2B7H7,20
562,562,562,562,562,562,562,562,562,562,562,562,LaSn2Rh,60
563,563,563,563,563,563,563,563,563,563,563,563,CaNi2,75
564,564,564,564,564,564,564,564,564,564,564,564,In2CuAgSe4,25
565,565,565,565,565,565,565,565,565,565,565,565,BaDy2PdO5,25
566,566,566,566,566,566,566,566,566,566,566,566,AlBr2,75
567,567,567,567,567,567,567,567,567,567,567,567,Ba3Ho4O9,25
568,568,568,568,568,568,568,568,568,568,568,568,NaSm2Ru,45
569,569,569,569,569,569,569,569,569,569,569,569,LiAl2Cu,35
570,570,570,570,570,570,570,570,570,570,570,570,LiTeO3,30
571,571,571,571,571,571,571,571,571,571,571,571,Pm3Ga,60
572,572,572,572,572,572,572,572,572,572,572,572,Eu2TlSn,90
573,573,573,573,573,573,573,573,573,573,573,573,LiZrAu2,50
574,574,574,574,574,574,574,574,574,574,574,574,LiScIr,40
575,575,575,575,575,575,575,575,575,575,575,575,BeIn4Si,115
576,576,576,576,576,576,576,576,576,576,576,576,YbClF,25
577,577,577,577,577,577,577,577,577,577,577,577,Na3CoBSO7,30
578,578,578,578,578,578,578,578,578,578,578,578,Rb2NaLaCl6,25
579,579,579,579,579,579,579,579,579,579,579,579,Li6Co5Ni3O16,25
580,580,580,580,580,580,580,580,580,580,580,580,Li2DyPCO7,25
581,581,581,581,581,581,581,581,581,581,581,581,Eu2B4Rh5,45
582,582,582,582,582,582,582,582,582,582,582,582,SmAl,85
583,583,583,583,583,583,583,583,583,583,583,583,LiYPd2,25
584,584,584,584,584,584,584,584,584,584,584,584,Al2W,50
585,585,585,585,585,585,585,585,585,585,585,585,CeZn2In,45
586,586,586,586,586,586,586,586,586,586,586,586,Ba4PRu,65
587,587,587,587,587,587,587,587,587,587,587,587,MgSc2In,40
588,588,588,588,588,588,588,588,588,588,588,588,Ba2Ga2O5,30
589,589,589,589,589,589,589,589,589,589,589,589,RbS4F,40
590,590,590,590,590,590,590,590,590,590,590,590,NdHO2,25
591,591,591,591,591,591,591,591,591,591,591,591,NaGd3GeS7,45
592,592,592,592,592,592,592,592,592,592,592,592,AgPd,40
593,593,593,593,593,593,593,593,593,593,593,593,TiZnCo2,35
594,594,594,594,594,594,594,594,594,594,594,594,Ba2H3I,30
595,595,595,595,595,595,595,595,595,595,595,595,BeCoCu2,35
596,596,596,596,596,596,596,596,596,596,596,596,Na6P4W,35
597,597,597,597,597,597,597,597,597,597,597,597,Ba4NiOs,75
598,598,598,598,598,598,598,598,598,598,598,598,EuMo6S8,60
599,599,599,599,599,599,599,599,599,599,599,599,Tm3Ge3Ru2,40
600,600,600,600,600,600,600,600,600,600,600,600,Li8PrO6,30
601,601,601,601,601,601,601,601,601,601,601,601,Ti2ZnN,60
602,602,602,602,602,602,602,602,602,602,602,602,K2H4OsO6,25
603,603,603,603,603,603,603,603,603,603,603,603,Hf2MnIr,65
604,604,604,604,604,604,604,604,604,604,604,604,K2RbGaBr6,25
605,605,605,605,605,605,605,605,605,605,605,605,LiEuW2O8,25
606,606,606,606,606,606,606,606,606,606,606,606,NaNbS3,45
607,607,607,607,607,607,607,607,607,607,607,607,Dy3Sb4Pd8,70
608,608,608,608,608,608,608,608,608,608,608,608,KBe2B3O7,25
609,609,609,609,609,609,609,609,609,609,609,609,Al2Si2H4O9,30
610,610,610,610,610,610,610,610,610,610,610,610,SrSi3Au,115
611,611,611,611,611,611,611,611,611,611,611,611,Ba4SnPd,65
612,612,612,612,612,612,612,612,612,612,612,612,YSc,50
613,613,613,613,613,613,613,613,613,613,613,613,NdPPd,45
614,614,614,614,614,614,614,614,614,614,614,614,TaMnGe,40
615,615,615,615,615,615,615,615,615,615,615,615,Ca5As3O12F,25
616,616,616,616,616,616,616,616,616,616,616,616,Sr3LaCo2O8,20
617,617,617,617,617,617,617,617,617,617,617,617,NbPbO,40
618,618,618,618,618,618,618,618,618,618,618,618,TiCdO,30
619,619,619,619,619,619,619,619,619,619,619,619,BeSn2Mo,70
620,620,620,620,620,620,620,620,620,620,620,620,S2O5F2,20
621,621,621,621,621,621,621,621,621,621,621,621,YbCdGe,65
622,622,622,622,622,622,622,622,622,622,622,622,Tm2CuRh,55
623,623,623,623,623,623,623,623,623,623,623,623,Li2RuF6,20
624,624,624,624,624,624,624,624,624,624,624,624,KSrMg6,70
625,625,625,625,625,625,625,625,625,625,625,625,SrMg2As2,35
626,626,626,626,626,626,626,626,626,626,626,626,MgTi7H16,60
627,627,627,627,627,627,627,627,627,627,627,627,LaDyTl2,30
628,628,628,628,628,628,628,628,628,628,628,628,YTmTl2,35
629,629,629,629,629,629,629,629,629,629,629,629,Be2NbPt,85
630,630,630,630,630,630,630,630,630,630,630,630,Rb3MgH5,25
631,631,631,631,631,631,631,631,631,631,631,631,SnBi4Te7,45
632,632,632,632,632,632,632,632,632,632,632,632,HoBi,85
633,633,633,633,633,633,633,633,633,633,633,633,K2NbCl6,30
634,634,634,634,634,634,634,634,634,634,634,634,Be2SiCl,120
635,635,635,635,635,635,635,635,635,635,635,635,MnCdF5,20
636,636,636,636,636,636,636,636,636,636,636,636,Be2InSn,80
637,637,637,637,637,637,637,637,637,637,637,637,Ba2CaI6,30
638,638,638,638,638,638,638,638,638,638,638,638,HfCr,35
639,639,639,639,639,639,639,639,639,639,639,639,LuCoO3,30
640,640,640,640,640,640,640,640,640,640,640,640,LaNi5Sn,40
641,641,641,641,641,641,641,641,641,641,641,641,VFe2Si,35
642,642,642,642,642,642,642,642,642,642,642,642,Mn2Ga5,55
643,643,643,643,643,643,643,643,643,643,643,643,AlHg,55
644,644,644,644,644,644,644,644,644,644,644,644,BaP2H4O4,20
645,645,645,645,645,645,645,645,645,645,645,645,TbSr3RhO6,25
646,646,646,646,646,646,646,646,646,646,646,646,K2CuSbCl6,25
647,647,647,647,647,647,647,647,647,647,647,647,LaPdPb,40
648,648,648,648,648,648,648,648,648,648,648,648,Ba4LiSe,60
649,649,649,649,649,649,649,649,649,649,649,649,Ag2Te,70
650,650,650,650,650,650,650,650,650,650,650,650,Nb2O5,30
651,651,651,651,651,651,651,651,651,651,651,651,AlPdPt,35
652,652,652,652,652,652,652,652,652,652,652,652,DyErAl4,85
653,653,653,653,653,653,653,653,653,653,653,653,PrSb12Os4,50
654,654,654,654,654,654,654,654,654,654,654,654,CaGe2Rh2,50
655,655,655,655,655,655,655,655,655,655,655,655,K2AlTlBr6,30
656,656,656,656,656,656,656,656,656,656,656,656,CeHf,40
657,657,657,657,657,657,657,657,657,657,657,657,LaRhC2,35
658,658,658,658,658,658,658,658,658,658,658,658,W3C,70
659,659,659,659,659,659,659,659,659,659,659,659,LiCa2Be,40
660,660,660,660,660,660,660,660,660,660,660,660,Li2Ge2O5,25
661,661,661,661,661,661,661,661,661,661,661,661,NbSe2,85
662,662,662,662,662,662,662,662,662,662,662,662,K3NaW2O8,25
663,663,663,663,663,663,663,663,663,663,663,663,WBr2O2,65
664,664,664,664,664,664,664,664,664,664,664,664,K2H4Pd,20
665,665,665,665,665,665,665,665,665,665,665,665,AlSeCl,50
666,666,666,666,666,666,666,666,666,666,666,666,NaBeCl,30
667,667,667,667,667,667,667,667,667,667,667,667,Fe2Ni,50
668,668,668,668,668,668,668,668,668,668,668,668,BeGe2Br,65
669,669,669,669,669,669,669,669,669,669,669,669,KTl3,105
670,670,670,670,670,670,670,670,670,670,670,670,NdMgO3,35
671,671,671,671,671,671,671,671,671,671,671,671,LaIn2Rh,45
672,672,672,672,672,672,672,672,672,672,672,672,BeC,55
673,673,673,673,673,673,673,673,673,673,673,673,U2Mo,60
674,674,674,674,674,674,674,674,674,674,674,674,Sn7P,65
675,675,675,675,675,675,675,675,675,675,675,675,Rb2IrCl6,25
676,676,676,676,676,676,676,676,676,676,676,676,La3Te4,45
677,677,677,677,677,677,677,677,677,677,677,677,Pm2CoRu,35
678,678,678,678,678,678,678,678,678,678,678,678,HoTmRh2,50
679,679,679,679,679,679,679,679,679,679,679,679,RbMnCl,30
680,680,680,680,680,680,680,680,680,680,680,680,Na2I,45
681,681,681,681,681,681,681,681,681,681,681,681,BaNd2ZnO5,25
682,682,682,682,682,682,682,682,682,682,682,682,SrPrGa3O7,50
683,683,683,683,683,683,683,683,683,683,683,683,BaMn2N2,35
684,684,684,684,684,684,684,684,684,684,684,684,Na3Sb3As2O14,25
685,685,685,685,685,685,685,685,685,685,685,685,Ba4VFe,50
686,686,686,686,686,686,686,686,686,686,686,686,ZnMoF2,55
687,687,687,687,687,687,687,687,687,687,687,687,CdAsI2,75
688,688,688,688,688,688,688,688,688,688,688,688,AlXe,45
689,689,689,689,689,689,689,689,689,689,689,689,Tm4Ga12Pd,60
690,690,690,690,690,690,690,690,690,690,690,690,LiFe3O3F4,30
691,691,691,691,691,691,691,691,691,691,691,691,CePtRh,35
692,692,692,692,692,692,692,692,692,692,692,692,Nb2CuS4,60
693,693,693,693,693,693,693,693,693,693,693,693,YAlS3,45
694,694,694,694,694,694,694,694,694,694,694,694,Si2SeN2,25
695,695,695,695,695,695,695,695,695,695,695,695,U2PN2,30
696,696,696,696,696,696,696,696,696,696,696,696,Sr3Pt2,60
697,697,697,697,697,697,697,697,697,697,697,697,BeNiPt,90
698,698,698,698,698,698,698,698,698,698,698,698,Cu2GeS4,35
699,699,699,699,699,699,699,699,699,699,699,699,SrGe2Ir2,65
700,700,700,700,700,700,700,700,700,700,700,700,TbCu4Pd,40
701,701,701,701,701,701,701,701,701,701,701,701,MnTcPd,40
702,702,702,702,702,702,702,702,702,702,702,702,HC2S2NO,25
703,703,703,703,703,703,703,703,703,703,703,703,InIr,30
704,704,704,704,704,704,704,704,704,704,704,704,Sn2IF2,30
705,705,705,705,705,705,705,705,705,705,705,705,Nd2MgNi2,65
706,706,706,706,706,706,706,706,706,706,706,706,Nd3Sc,45
707,707,707,707,707,707,707,707,707,707,707,707,Sc2CdAg,40
708,708,708,708,708,708,708,708,708,708,708,708,TaBe2Tl,55
709,709,709,709,709,709,709,709,709,709,709,709,Na2Nb3Se6,60
710,710,710,710,710,710,710,710,710,710,710,710,Ba4SnPt,55
711,711,711,711,711,711,711,711,711,711,711,711,H6C7SO,20
712,712,712,712,712,712,712,712,712,712,712,712,Al2FeNi,50
713,713,713,713,713,713,713,713,713,713,713,713,TeRh3,40
714,714,714,714,714,714,714,714,714,714,714,714,NbSiAs,80
715,715,715,715,715,715,715,715,715,715,715,715,Ce3Pb,45
716,716,716,716,716,716,716,716,716,716,716,716,La3Ta2N6,25
717,717,717,717,717,717,717,717,717,717,717,717,LiScS,50
718,718,718,718,718,718,718,718,718,718,718,718,US3,35
719,719,719,719,719,719,719,719,719,719,719,719,Ca3Dy,50
720,720,720,720,720,720,720,720,720,720,720,720,RbZrF3,50
721,721,721,721,721,721,721,721,721,721,721,721,TiBi2O6,55
722,722,722,722,722,722,722,722,722,722,722,722,RbBH2,65
723,723,723,723,723,723,723,723,723,723,723,723,Na3GaP2H2O9,25
724,724,724,724,724,724,724,724,724,724,724,724,USiRh,55
725,725,725,725,725,725,725,725,725,725,725,725,K3Ca,70
726,726,726,726,726,726,726,726,726,726,726,726,SrP3,35
727,727,727,727,727,727,727,727,727,727,727,727,Li2VOF5,20
728,728,728,728,728,728,728,728,728,728,728,728,Tb2SbO2,30
729,729,729,729,729,729,729,729,729,729,729,729,TlHg5Br11,30
730,730,730,730,730,730,730,730,730,730,730,730,Mg7Mn,70
731,731,731,731,731,731,731,731,731,731,731,731,PrAl2Si2,100
732,732,732,732,732,732,732,732,732,732,732,732,YbLiPb,75
733,733,733,733,733,733,733,733,733,733,733,733,Ar3Mg,30
734,734,734,734,734,734,734,734,734,734,734,734,Pr2AlNO3,25
735,735,735,735,735,735,735,735,735,735,735,735,YBe2P,70
736,736,736,736,736,736,736,736,736,736,736,736,Mg2BP2O10,25
737,737,737,737,737,737,737,737,737,737,737,737,LuCuSi,65
738,738,738,738,738,738,738,738,738,738,738,738,MgAuO,25
739,739,739,739,739,739,739,739,739,739,739,739,Cu2GeS3,65
740,740,740,740,740,740,740,740,740,740,740,740,YErRu2,80
741,741,741,741,741,741,741,741,741,741,741,741,AgS3N,25
742,742,742,742,742,742,742,742,742,742,742,742,K2TlAuCl6,40
743,743,743,743,743,743,743,743,743,743,743,743,Nd2Co17,45
744,744,744,744,744,744,744,744,744,744,744,744,BaInSn,55
745,745,745,745,745,745,745,745,745,745,745,745,NiB2O4,30
746,746,746,746,746,746,746,746,746,746,746,746,MgInBr3,30
747,747,747,747,747,747,747,747,747,747,747,747,Ba4HgSb,55
748,748,748,748,748,748,748,748,748,748,748,748,Mg11Mn2O13,35
749,749,749,749,749,749,749,749,749,749,749,749,Hf2FeTc,55
750,750,750,750,750,750,750,750,750,750,750,750,BeHg4Ru,75
751,751,751,751,751,751,751,751,751,751,751,751,GaC3,100
752,752,752,752,752,752,752,752,752,752,752,752,ZnW,50
753,753,753,753,753,753,753,753,753,753,753,753,H6C12S2O,25
754,754,754,754,754,754,754,754,754,754,754,754,HfAlPt,75
755,755,755,755,755,755,755,755,755,755,755,755,TaTlGe3O9,25
756,756,756,756,756,756,756,756,756,756,756,756,AgTe3I,30
757,757,757,757,757,757,757,757,757,757,757,757,TbCuPb,75
758,758,758,758,758,758,758,758,758,758,758,758,NpTe3,45
759,759,759,759,759,759,759,759,759,759,759,759,CeAlO3,30
760,760,760,760,760,760,760,760,760,760,760,760,BaCuWO5,75
761,761,761,761,761,761,761,761,761,761,761,761,Ag6Mo2ClO7F3,25
762,762,762,762,762,762,762,762,762,762,762,762,Tb2MgS4,40
763,763,763,763,763,763,763,763,763,763,763,763,Yb4Ni,60
764,764,764,764,764,764,764,764,764,764,764,764,GaCo4,25
765,765,765,765,765,765,765,765,765,765,765,765,Tl2OsF6,20
766,766,766,766,766,766,766,766,766,766,766,766,K2LiErCl6,25
767,767,767,767,767,767,767,767,767,767,767,767,ZnN,65
768,768,768,768,768,768,768,768,768,768,768,768,LiTaRu2,70
769,769,769,769,769,769,769,769,769,769,769,769,Er2MgOs,30
770,770,770,770,770,770,770,770,770,770,770,770,Ce2ZrO6,20
771,771,771,771,771,771,771,771,771,771,771,771,Zn2PN3,25
772,772,772,772,772,772,772,772,772,772,772,772,Ba4CrNi,50
773,773,773,773,773,773,773,773,773,773,773,773,WAu3,55
774,774,774,774,774,774,774,774,774,774,774,774,Ba3ZnN2O,30
775,775,775,775,775,775,775,775,775,775,775,775,Ho2FeMoO7,30
776,776,776,776,776,776,776,776,776,776,776,776,Te4MoW3S4,40
777,777,777,777,777,777,777,777,777,777,777,777,AcGaO3,25
778,778,778,778,778,778,778,778,778,778,778,778,AgB2,85
779,779,779,779,779,779,779,779,779,779,779,779,HoAlO3,25
780,780,780,780,780,780,780,780,780,780,780,780,PrDyAl4,45
781,781,781,781,781,781,781,781,781,781,781,781,RbNi3,45
782,782,782,782,782,782,782,782,782,782,782,782,Li2Mg,100
783,783,783,783,783,783,783,783,783,783,783,783,Ba2Ni,45
784,784,784,784,784,784,784,784,784,784,784,784,BaPdRh2,50
785,785,785,785,785,785,785,785,785,785,785,785,Er2TlZn,35
786,786,786,786,786,786,786,786,786,786,786,786,CrCN2,30
787,787,787,787,787,787,787,787,787,787,787,787,Li4Ti3Mn2Cu3O16,25
